date,spy_ret_20d,tlt_ret_20d,safe_haven
2005-01-14,-0.01665,0.01849,0.03514
2005-01-18,0.000251,0.023262,0.023011
2005-01-19,-0.010463,0.024354,0.034817
2005-01-20,-0.024005,0.023279,0.047284
2005-01-21,-0.032317,0.027863,0.06018
2005-01-24,-0.034943,0.035646,0.07059
2005-01-25,-0.030203,0.033955,0.064158
2005-01-26,-0.032596,0.036724,0.06932
2005-01-27,-0.032383,0.035841,0.068223
2005-01-28,-0.030545,0.039264,0.069809
2005-01-31,-0.022421,0.035687,0.058108
2005-02-01,-0.011555,0.031829,0.043384
2005-02-02,0.003703,0.045158,0.041455
2005-02-03,0.00805,0.039024,0.030974
2005-02-04,0.013659,0.05275,0.039091
2005-02-07,0.013762,0.058194,0.044431
2005-02-08,0.010168,0.062523,0.052354
2005-02-09,0.009562,0.059142,0.04958
2005-02-10,0.009867,0.043446,0.033578
2005-02-11,0.026782,0.032826,0.006045
2005-02-14,0.020636,0.036171,0.015535
2005-02-15,0.013894,0.027519,0.013625
2005-02-16,0.025292,0.020703,-0.004589
2005-02-17,0.023235,0.012278,-0.010956
2005-02-18,0.030913,0.002122,-0.028791
2005-02-22,0.017589,-0.006547,-0.024136
2005-02-23,0.021989,0.006215,-0.015774
2005-02-24,0.025676,0.002116,-0.023561
2005-02-25,0.034063,0.008876,-0.025187
2005-02-28,0.02725,-0.01192,-0.03917
2005-03-01,0.025982,-0.015029,-0.041011
2005-03-02,0.019006,-0.014783,-0.033789
2005-03-03,0.016349,-0.017594,-0.033944
2005-03-04,0.031691,-0.006408,-0.038099
2005-03-07,0.021292,-0.016131,-0.037422
2005-03-08,0.018822,-0.032646,-0.051469
2005-03-09,0.006322,-0.053817,-0.060139
2005-03-10,0.016176,-0.050575,-0.066752
2005-03-11,0.005429,-0.044611,-0.05004
2005-03-14,0.003063,-0.038263,-0.041327
2005-03-15,-0.004474,-0.047295,-0.042821
2005-03-16,-0.016594,-0.036611,-0.020017
2005-03-17,-0.015263,-0.029803,-0.01454
2005-03-18,-0.010184,-0.029793,-0.019608
2005-03-21,-0.015168,-0.023796,-0.008628
2005-03-22,-0.010463,-0.027796,-0.017333
2005-03-23,-0.016663,-0.026368,-0.009705
2005-03-24,-0.021955,-0.022224,-0.000269
2005-03-28,-0.030134,-0.032904,-0.00277
2005-03-29,-0.030194,-0.016582,0.013612
2005-03-30,-0.02133,-0.011371,0.009959
2005-03-31,-0.022668,-0.002902,0.019766
2005-04-01,-0.027461,0.001018,0.028478
2005-04-04,-0.03779,-0.009932,0.027858
2005-04-05,-0.033681,-0.016394,0.017287
2005-04-06,-0.026683,-0.00354,0.023143
2005-04-07,-0.01043,0.004842,0.015271
2005-04-08,-0.022901,0.002244,0.025145
2005-04-11,-0.015252,0.015059,0.03031
2005-04-12,-0.016293,0.018376,0.034669
2005-04-13,-0.019804,0.022328,0.042132
2005-04-14,-0.024305,0.014541,0.038847
2005-04-15,-0.039893,0.024631,0.064524
2005-04-18,-0.034081,0.030309,0.06439
2005-04-19,-0.022777,0.043211,0.065988
2005-04-20,-0.026518,0.049503,0.076021
2005-04-21,-0.008461,0.033561,0.042023
2005-04-22,-0.013403,0.040095,0.053498
2005-04-25,-0.008354,0.049585,0.05794
2005-04-26,-0.011413,0.041809,0.053221
2005-04-27,-0.021408,0.040262,0.06167
2005-04-28,-0.031875,0.04045,0.072325
2005-04-29,-0.014306,0.035162,0.049469
2005-05-02,-0.010457,0.035169,0.045625
2005-05-03,-0.013453,0.040659,0.054112
2005-05-04,-0.009275,0.027953,0.037228
2005-05-05,-0.014928,0.038681,0.053608
2005-05-06,-0.007712,0.027388,0.0351
2005-05-09,-0.002286,0.022885,0.025171
2005-05-10,-0.017692,0.020705,0.038397
2005-05-11,-0.000512,0.026322,0.026833
2005-05-12,0.001555,0.031937,0.030383
2005-05-13,0.013754,0.022423,0.008669
2005-05-16,0.020087,0.021996,0.001909
2005-05-17,0.018802,0.015049,-0.003753
2005-05-18,0.043849,0.024382,-0.019466
2005-05-19,0.028273,0.032568,0.004295
2005-05-20,0.030718,0.025196,-0.005522
2005-05-23,0.029657,0.030165,0.000508
2005-05-24,0.037326,0.034589,-0.002738
2005-05-25,0.032512,0.023782,-0.00873
2005-05-26,0.051226,0.015938,-0.035288
2005-05-27,0.038877,0.018782,-0.020095
2005-05-31,0.02646,0.0316,0.005139
2005-06-01,0.033448,0.041406,0.007958
2005-06-02,0.027745,0.053142,0.025397
2005-06-03,0.022901,0.042089,0.019188
2005-06-06,0.025194,0.055382,0.030188
2005-06-07,0.019607,0.062708,0.043102
2005-06-08,0.028388,0.050154,0.021767
2005-06-09,0.027636,0.046088,0.018452
2005-06-10,0.036654,0.030289,-0.006365
2005-06-13,0.041998,0.020128,-0.02187
2005-06-14,0.03476,0.014624,-0.020136
2005-06-15,0.029853,0.013622,-0.016231
2005-06-16,0.021972,0.011947,-0.010024
2005-06-17,0.021459,0.014441,-0.007018
2005-06-20,0.023254,0.01153,-0.011723
2005-06-21,0.018203,0.011042,-0.00716
2005-06-22,0.021428,0.020482,-0.000946
2005-06-23,0.00782,0.026593,0.018773
2005-06-24,-0.004913,0.032062,0.036975
2005-06-27,-0.005149,0.033742,0.038891
2005-06-28,0.009666,0.014147,0.00448
2005-06-29,-0.001547,0.000313,0.00186
2005-06-30,-0.009101,0.006873,0.015974
2005-07-01,-0.001145,0.002918,0.004063
2005-07-05,0.0078,-0.011751,-0.019551
2005-07-06,-0.001397,-0.014126,-0.012729
2005-07-07,0.00437,-0.007315,-0.011685
2005-07-08,0.011037,-0.010565,-0.021602
2005-07-11,0.018571,0.000696,-0.017875
2005-07-12,0.018025,0.001103,-0.016921
2005-07-13,0.017079,0.00623,-0.010849
2005-07-14,0.019127,0.001841,-0.017285
2005-07-15,0.015945,-0.000491,-0.016436
2005-07-18,0.008158,-0.00783,-0.015987
2005-07-19,0.013344,-0.002629,-0.015973
2005-07-20,0.016218,-0.004489,-0.020707
2005-07-21,0.009459,-0.029791,-0.03925
2005-07-22,0.030702,-0.021246,-0.051948
2005-07-25,0.035384,-0.029659,-0.065043
2005-07-26,0.035165,-0.030713,-0.065878
2005-07-27,0.030296,-0.025615,-0.055911
2005-07-28,0.039556,-0.015402,-0.054958
2005-07-29,0.038262,-0.033807,-0.072069
2005-08-01,0.034468,-0.025591,-0.060059
2005-08-02,0.032368,-0.019484,-0.051853
2005-08-03,0.043857,-0.020098,-0.063955
2005-08-04,0.03143,-0.024168,-0.055598
2005-08-05,0.012858,-0.027783,-0.040641
2005-08-08,0.005822,-0.029587,-0.035409
2005-08-09,0.009243,-0.020493,-0.029736
2005-08-10,0.007351,-0.020103,-0.027454
2005-08-11,0.007404,-0.010739,-0.018142
2005-08-12,0.001791,-0.003331,-0.005122
2005-08-15,0.012015,0.001567,-0.010448
2005-08-16,-0.006585,0.005005,0.01159
2005-08-17,-0.010045,-0.007053,0.002993
2005-08-18,-0.004319,0.014099,0.018418
2005-08-19,-0.008661,0.006187,0.014848
2005-08-22,-0.005845,0.00878,0.014624
2005-08-23,-0.008918,0.011783,0.020701
2005-08-24,-0.021327,0.014379,0.035706
2005-08-25,-0.023922,0.008629,0.032551
2005-08-26,-0.024082,0.01838,0.042462
2005-08-29,-0.015851,0.02348,0.039331
2005-08-30,-0.026851,0.033326,0.060177
2005-08-31,-0.017159,0.036944,0.054103
2005-09-01,-0.009941,0.03282,0.042761
2005-09-02,-0.004964,0.04181,0.046774
2005-09-06,0.008561,0.036397,0.027836
2005-09-07,0.004215,0.022833,0.018618
2005-09-08,0.001378,0.025042,0.023664
2005-09-09,0.0063,0.021199,0.0149
2005-09-12,0.010482,0.003921,-0.006561
2005-09-13,-0.001292,0.011793,0.013085
2005-09-14,0.008183,0.000923,-0.00726
2005-09-15,0.007774,-0.000712,-0.008486
2005-09-16,0.015023,-0.014591,-0.029614
2005-09-19,0.009341,-0.012346,-0.021687
2005-09-20,0.000813,-0.00872,-0.009533
2005-09-21,-0.00667,-0.004079,0.00259
2005-09-22,0.005832,-0.005988,-0.01182
2005-09-23,0.003018,-0.016578,-0.019596
2005-09-26,0.011075,-0.020727,-0.031803
2005-09-27,0.003101,-0.02059,-0.023692
2005-09-28,0.0094,-0.020227,-0.029627
2005-09-29,0.004912,-0.032784,-0.037696
2005-09-30,0.008766,-0.03029,-0.039056
2005-10-03,0.006968,-0.03868,-0.045648
2005-10-04,-0.015877,-0.028675,-0.012799
2005-10-05,-0.030432,-0.01515,0.015282
2005-10-06,-0.030709,-0.019952,0.010757
2005-10-07,-0.035962,-0.019127,0.016835
2005-10-10,-0.04218,-0.012942,0.029239
2005-10-11,-0.038216,-0.020129,0.018087
2005-10-12,-0.042284,-0.025915,0.016368
2005-10-13,-0.042388,-0.021399,0.02099
2005-10-14,-0.039109,-0.016441,0.022668
2005-10-17,-0.032334,-0.018791,0.013544
2005-10-18,-0.034658,-0.020251,0.014407
2005-10-19,-0.009346,-0.028842,-0.019496
2005-10-20,-0.030245,-0.025324,0.004921
2005-10-21,-0.027257,-0.008849,0.018407
2005-10-24,-0.013324,-0.012067,0.001258
2005-10-25,-0.015056,-0.021939,-0.006883
2005-10-26,-0.018903,-0.035593,-0.01669
2005-10-27,-0.037176,-0.027744,0.009432
2005-10-28,-0.026333,-0.024259,0.002074
2005-10-31,-0.020147,-0.014706,0.005441
2005-11-01,-0.006022,-0.019072,-0.013049
2005-11-02,0.017722,-0.027938,-0.04566
2005-11-03,0.025755,-0.030807,-0.056562
2005-11-04,0.020901,-0.036244,-0.057145
2005-11-07,0.030607,-0.032331,-0.062938
2005-11-08,0.032086,-0.020891,-0.052978
2005-11-09,0.041617,-0.021472,-0.063088
2005-11-10,0.050327,-0.005894,-0.056221
2005-11-11,0.042892,-0.003797,-0.046689
2005-11-14,0.038452,-0.011035,-0.049487
2005-11-15,0.046002,-0.005679,-0.051681
2005-11-16,0.030974,0.004331,-0.026643
2005-11-17,0.059234,0.00411,-0.055124
2005-11-18,0.059257,-0.009731,-0.068988
2005-11-21,0.04835,0.00101,-0.04734
2005-11-22,0.054962,0.01103,-0.043932
2005-11-23,0.06417,0.014567,-0.049603
2005-11-25,0.076461,0.014643,-0.061818
2005-11-28,0.053673,0.019573,-0.034099
2005-11-29,0.049613,0.008022,-0.041591
2005-11-30,0.040834,0.008065,-0.032769
2005-12-01,0.040575,0.011247,-0.029328
2005-12-02,0.037458,0.018462,-0.018996
2005-12-05,0.036606,0.015522,-0.021084
2005-12-06,0.037552,0.022413,-0.015139
2005-12-07,0.031498,0.008739,-0.022759
2005-12-08,0.029496,0.025835,-0.003661
2005-12-09,0.024242,0.005475,-0.018768
2005-12-12,0.021735,0.003006,-0.018729
2005-12-13,0.029267,0.014302,-0.014964
2005-12-14,0.037082,0.018058,-0.019024
2005-12-15,0.031986,0.005018,-0.026968
2005-12-16,0.019173,0.005904,-0.01327
2005-12-19,0.00996,0.011595,0.001635
2005-12-20,0.00586,0.007351,0.001491
2005-12-21,0.003152,0.004241,0.00109
2005-12-22,0.00261,0.016157,0.013547
2005-12-23,0.002375,0.018667,0.016292
2005-12-27,-0.000752,0.021909,0.02266
2005-12-28,0.00259,0.028785,0.026195
2005-12-29,0.003537,0.03217,0.028633
2005-12-30,-0.011998,0.031428,0.043425
2006-01-03,0.004112,0.029736,0.025624
2006-01-04,0.01102,0.036838,0.025819
2006-01-05,0.00974,0.025129,0.015389
2006-01-06,0.024118,0.027112,0.002994
2006-01-09,0.027402,0.021179,-0.006223
2006-01-10,0.025752,0.020977,-0.004775
2006-01-11,0.028039,0.021233,-0.006805
2006-01-12,0.017066,0.024306,0.00724
2006-01-13,0.012144,0.019779,0.007634
2006-01-17,0.012322,0.026816,0.014495
2006-01-18,0.011555,0.023088,0.011533
2006-01-19,0.020683,0.019086,-0.001597
2006-01-20,0.001113,0.022981,0.021868
2006-01-23,0.003094,0.024455,0.021361
2006-01-24,-0.001105,0.011419,0.012524
2006-01-25,-0.000789,-0.005689,-0.0049
2006-01-26,0.015064,-0.017979,-0.033042
2006-01-27,0.022187,-0.015232,-0.037419
2006-01-30,0.02596,-0.018348,-0.044308
2006-01-31,0.024014,-0.013384,-0.037398
2006-02-01,0.013339,-0.015472,-0.028811
2006-02-02,-0.003142,-0.015973,-0.01283
2006-02-03,-0.008714,-0.007806,0.000908
2006-02-06,-0.014326,-0.003997,0.010329
2006-02-07,-0.025549,-0.009349,0.0162
2006-02-08,-0.017688,-0.003612,0.014075
2006-02-09,-0.022427,0.002561,0.024987
2006-02-10,-0.01677,-0.009609,0.007161
2006-02-13,-0.017641,-0.015202,0.002438
2006-02-14,-0.00452,-0.023045,-0.018525
2006-02-15,0.002972,-0.020339,-0.023311
2006-02-16,0.006624,-0.01725,-0.023874
2006-02-17,0.022545,-0.011982,-0.034526
2006-02-21,0.016374,-0.01329,-0.029664
2006-02-22,0.021493,-0.001688,-0.023181
2006-02-23,0.019106,0.006754,-0.012352
2006-02-24,0.016096,0.00954,-0.006556
2006-02-27,0.007158,0.007878,0.00072
2006-02-28,-0.001635,0.013874,0.015509
2006-03-01,0.014667,0.004971,-0.009696
2006-03-02,0.007555,0.001398,-0.006157
2006-03-03,0.014657,-0.006273,-0.02093
2006-03-06,0.015047,-0.021888,-0.036935
2006-03-07,0.010822,-0.023162,-0.033984
2006-03-08,0.021995,-0.018859,-0.040855
2006-03-09,0.006002,-0.016247,-0.022249
2006-03-10,0.017246,-0.024337,-0.041583
2006-03-13,0.017293,-0.019711,-0.037004
2006-03-14,0.029824,-0.013263,-0.043087
2006-03-15,0.023562,-0.015108,-0.03867
2006-03-16,0.022075,-0.00861,-0.030686
2006-03-17,0.015325,-0.011833,-0.027158
2006-03-20,0.016447,-0.018111,-0.034559
2006-03-21,0.012571,-0.021573,-0.034145
2006-03-22,0.012598,-0.026123,-0.038721
2006-03-23,0.011988,-0.026747,-0.038735
2006-03-24,0.010184,-0.018087,-0.02827
2006-03-27,0.008319,-0.020111,-0.02843
2006-03-28,0.011728,-0.034054,-0.045782
2006-03-29,0.009099,-0.032825,-0.041924
2006-03-30,0.007392,-0.032834,-0.040226
2006-03-31,0.01232,-0.027539,-0.039858
2006-04-03,0.016197,-0.018656,-0.034852
2006-04-04,0.024296,-0.020338,-0.044635
2006-04-05,0.025662,-0.018647,-0.04431
2006-04-06,0.031484,-0.026456,-0.05794
2006-04-07,0.011394,-0.032368,-0.043761
2006-04-10,0.011068,-0.02978,-0.040848
2006-04-11,-0.0079,-0.032835,-0.024935
2006-04-12,-0.010458,-0.033489,-0.023031
2006-04-13,-0.0138,-0.048923,-0.035123
2006-04-17,-0.015005,-0.04253,-0.027525
2006-04-18,0.002224,-0.042344,-0.044568
2006-04-19,0.010495,-0.043264,-0.053759
2006-04-20,0.005752,-0.046105,-0.051857
2006-04-21,0.007993,-0.037524,-0.045517
2006-04-24,0.005376,-0.040715,-0.046091
2006-04-25,0.002692,-0.04857,-0.051262
2006-04-26,0.009131,-0.041189,-0.05032
2006-04-27,0.00769,-0.035325,-0.043015
2006-04-28,0.012866,-0.02786,-0.040725
2006-05-01,0.00439,-0.034833,-0.039223
2006-05-02,0.012719,-0.032593,-0.045312
2006-05-03,0.002528,-0.033677,-0.036205
2006-05-04,0.002672,-0.036638,-0.03931
2006-05-05,0.012608,-0.023398,-0.036006
2006-05-08,0.02177,-0.013169,-0.034938
2006-05-09,0.022198,-0.015609,-0.037808
2006-05-10,0.030395,-0.017301,-0.047696
2006-05-11,0.016061,-0.016132,-0.032194
2006-05-12,0.004118,-0.017345,-0.021463
2006-05-15,0.006529,-0.01703,-0.023559
2006-05-16,-0.010635,-0.011435,-0.0008
2006-05-17,-0.03131,-0.011531,0.019779
2006-05-18,-0.03752,0.002746,0.040266
2006-05-19,-0.030881,-0.000444,0.030437
2006-05-22,-0.036514,-0.002314,0.0342
2006-05-23,-0.039886,0.009067,0.048953
2006-05-24,-0.032438,0.011229,0.043667
2006-05-25,-0.025185,0.005966,0.031151
2006-05-26,-0.023503,0.004534,0.028037
2006-05-30,-0.032975,0.011659,0.044634
2006-05-31,-0.029457,0.002997,0.032454
2006-06-01,-0.016503,0.009653,0.026156
2006-06-02,-0.017966,0.024402,0.042367
2006-06-05,-0.040748,0.016953,0.057702
2006-06-06,-0.041931,0.021146,0.063078
2006-06-07,-0.050973,0.021997,0.07297
2006-06-08,-0.051302,0.022205,0.073507
2006-06-09,-0.042764,0.032655,0.07542
2006-06-12,-0.040622,0.042126,0.082748
2006-06-13,-0.053668,0.038709,0.092377
2006-06-14,-0.044931,0.020676,0.065607
2006-06-15,-0.005755,0.021143,0.026898
2006-06-16,-0.007995,0.005175,0.01317
2006-06-19,-0.022686,0.001131,0.023816
2006-06-20,-0.011825,-0.002662,0.009163
2006-06-21,0.003136,-0.001833,-0.004969
2006-06-22,-0.009193,-0.008003,0.00119
2006-06-23,-0.021451,-0.006143,0.015308
2006-06-26,-0.022103,-0.007343,0.014759
2006-06-27,-0.013024,-0.00198,0.011043
2006-06-28,-0.017321,-0.001296,0.016025
2006-06-29,-0.006972,-0.002389,0.004582
2006-06-30,-0.008973,-0.005543,0.00343
2006-07-03,0.009793,-0.005235,-0.015028
2006-07-05,0.006479,-0.017819,-0.024298
2006-07-06,0.01703,-0.012033,-0.029062
2006-07-07,0.011289,-0.007645,-0.018934
2006-07-10,0.016439,-0.011917,-0.028356
2006-07-11,0.032125,-0.009564,-0.041689
2006-07-12,0.033106,-0.010023,-0.043129
2006-07-13,0.008487,0.003893,-0.004594
2006-07-14,-0.016287,0.010309,0.026595
2006-07-17,-0.01051,0.014133,0.024642
2006-07-18,0.002426,0.006874,0.004448
2006-07-19,0.012893,0.018107,0.005214
2006-07-20,-0.00144,0.02085,0.02229
2006-07-21,-0.004098,0.02479,0.028888
2006-07-24,0.014223,0.026277,0.012054
2006-07-25,0.013361,0.025235,0.011874
2006-07-26,0.023565,0.02393,0.000365
2006-07-27,0.015712,0.027775,0.012063
2006-07-28,0.005579,0.03022,0.024641
2006-07-31,0.004479,0.021632,0.017154
2006-08-01,-0.004538,0.022547,0.027085
2006-08-02,0.007948,0.034639,0.02669
2006-08-03,0.00769,0.028578,0.020888
2006-08-04,0.012558,0.028182,0.015624
2006-08-07,0.008278,0.027802,0.019524
2006-08-08,0.0,0.022269,0.022269
2006-08-09,0.007378,0.018707,0.011329
2006-08-10,0.027177,0.013215,-0.013962
2006-08-11,0.028254,0.008252,-0.020002
2006-08-14,0.030566,0.004946,-0.02562
2006-08-15,0.03759,0.022193,-0.015397
2006-08-16,0.031904,0.019432,-0.012472
2006-08-17,0.041657,0.016098,-0.025559
2006-08-18,0.054377,0.020944,-0.033433
2006-08-21,0.03106,0.025193,-0.005867
2006-08-22,0.027317,0.028562,0.001245
2006-08-23,0.023102,0.025297,0.002195
2006-08-24,0.023202,0.028746,0.005543
2006-08-25,0.014299,0.024386,0.010087
2006-08-28,0.02018,0.024009,0.003829
2006-08-29,0.026411,0.02551,-0.000901
2006-08-30,0.020144,0.024365,0.004221
2006-08-31,0.017287,0.026573,0.009286
2006-09-01,0.025117,0.020738,-0.004379
2006-09-05,0.029476,0.013753,-0.015722
2006-09-06,0.024331,0.014591,-0.00974
2006-09-07,0.023075,0.019885,-0.003189
2006-09-08,0.022847,0.02225,-0.000596
2006-09-11,0.02677,0.025739,-0.001031
2006-09-12,0.036032,0.032724,-0.003308
2006-09-13,0.02791,0.024544,-0.003365
2006-09-14,0.019507,0.015357,-0.004149
2006-09-15,0.019306,0.014897,-0.004409
2006-09-18,0.015541,0.010355,-0.005186
2006-09-19,0.017365,0.018055,0.00069
2006-09-20,0.022847,0.019202,-0.003644
2006-09-21,0.02073,0.028066,0.007335
2006-09-22,0.018498,0.031242,0.012744
2006-09-25,0.025057,0.036943,0.011886
2006-09-26,0.028655,0.031636,0.002981
2006-09-27,0.028704,0.027245,-0.001459
2006-09-28,0.02769,0.022841,-0.004848
2006-09-29,0.027002,0.01915,-0.007852
2006-10-02,0.017085,0.021593,0.004507
2006-10-03,0.01729,0.026654,0.009364
2006-10-04,0.038337,0.035562,-0.002775
2006-10-05,0.045143,0.026296,-0.018847
2006-10-06,0.040864,0.014782,-0.026082
2006-10-09,0.040443,0.018473,-0.021969
2006-10-10,0.031703,0.00535,-0.026353
2006-10-11,0.026352,0.001914,-0.024437
2006-10-12,0.035161,0.004778,-0.030383
2006-10-13,0.03539,0.000532,-0.034858
2006-10-16,0.035569,0.006618,-0.028951
2006-10-17,0.034899,-0.003756,-0.038655
2006-10-18,0.03079,-0.003177,-0.033966
2006-10-19,0.037461,-0.014025,-0.051486
2006-10-20,0.040846,-0.019871,-0.060716
2006-10-23,0.037666,-0.030599,-0.068265
2006-10-24,0.03219,-0.026502,-0.058693
2006-10-25,0.03447,-0.015955,-0.050425
2006-10-26,0.038073,-0.007913,-0.045987
2006-10-27,0.032415,-0.002089,-0.034504
2006-10-30,0.035542,-0.002015,-0.037558
2006-10-31,0.033218,0.007064,-0.026154
2006-11-01,0.014379,0.005309,-0.00907
2006-11-02,0.011836,0.008246,-0.003591
2006-11-03,0.011332,0.006813,-0.004519
2006-11-06,0.022134,0.007033,-0.015101
2006-11-07,0.024691,0.019747,-0.004944
2006-11-08,0.028125,0.026445,-0.00168
2006-11-09,0.013942,0.025286,0.011344
2006-11-10,0.011784,0.034953,0.023169
2006-11-13,0.012715,0.030114,0.017399
2006-11-14,0.023532,0.033301,0.009769
2006-11-15,0.025112,0.027295,0.002183
2006-11-16,0.026095,0.024474,-0.001621
2006-11-17,0.026162,0.031375,0.005213
2006-11-20,0.022041,0.037127,0.015086
2006-11-21,0.020018,0.03966,0.019642
2006-11-22,0.018576,0.033211,0.014635
2006-11-24,0.011313,0.028369,0.017056
2006-11-27,0.003698,0.027351,0.023653
2006-11-28,0.00878,0.026609,0.017829
2006-11-29,0.01945,0.016376,-0.003074
2006-11-30,0.026815,0.017453,-0.009363
2006-12-01,0.02515,0.024254,-0.000896
2006-12-04,0.034788,0.038332,0.003543
2006-12-05,0.027665,0.030429,0.002764
2006-12-06,0.02287,0.023667,0.000797
2006-12-07,0.016197,0.019224,0.003027
2006-12-08,0.023447,0.012388,-0.011059
2006-12-11,0.02597,0.012351,-0.013619
2006-12-12,0.022658,0.0147,-0.007958
2006-12-13,0.016115,0.001747,-0.014368
2006-12-14,0.02214,0.001851,-0.020289
2006-12-15,0.019611,0.007005,-0.012606
2006-12-18,0.016528,0.001631,-0.014897
2006-12-19,0.017881,-0.001264,-0.019145
2006-12-20,0.016296,-0.003807,-0.020104
2006-12-21,0.010567,-0.000466,-0.011033
2006-12-22,0.008437,-0.009874,-0.018311
2006-12-26,0.028528,-0.010486,-0.039014
2006-12-27,0.030816,-0.019808,-0.050624
2006-12-28,0.018028,-0.01976,-0.037789
2006-12-29,0.013371,-0.026957,-0.040328
2007-01-03,0.013818,-0.022512,-0.03633
2007-01-04,0.008276,-0.018303,-0.026579
2007-01-05,-0.004066,-0.017965,-0.013899
2007-01-08,0.001387,-0.014256,-0.015644
2007-01-09,0.004931,-0.013499,-0.01843
2007-01-10,0.006425,-0.01073,-0.017155
2007-01-11,0.007911,-0.020744,-0.028655
2007-01-12,0.016357,-0.027323,-0.04368
2007-01-16,0.013297,-0.016452,-0.029749
2007-01-17,0.004869,-0.015854,-0.020722
2007-01-18,0.001406,-0.013382,-0.014787
2007-01-19,0.00613,-0.016395,-0.022525
2007-01-22,0.001126,-0.012727,-0.013853
2007-01-23,0.004643,-0.019111,-0.023754
2007-01-24,0.016452,-0.024123,-0.040576
2007-01-25,0.010728,-0.02366,-0.034388
2007-01-26,0.003885,-0.027384,-0.031269
2007-01-29,-0.003228,-0.022323,-0.019095
2007-01-30,0.004078,-0.018983,-0.023062
2007-01-31,0.01504,-0.009951,-0.024992
2007-02-01,0.022919,-0.018139,-0.041058
2007-02-02,0.022164,-0.022824,-0.044988
2007-02-05,0.030668,-0.0172,-0.047868
2007-02-06,0.026206,-0.013567,-0.039773
2007-02-07,0.029347,-0.010646,-0.039994
2007-02-08,0.024587,-0.005409,-0.029996
2007-02-09,0.012521,-0.005238,-0.017759
2007-02-12,0.001466,-0.002885,-0.004351
2007-02-13,0.011892,-0.007195,-0.019087
2007-02-14,0.018109,0.005327,-0.012782
2007-02-15,0.022871,0.005209,-0.017662
2007-02-16,0.020375,0.011488,-0.008886
2007-02-20,0.025706,0.011356,-0.014349
2007-02-21,0.022269,0.016333,-0.005936
2007-02-22,0.013338,0.010948,-0.00239
2007-02-23,0.021369,0.025541,0.004172
2007-02-26,0.021389,0.033185,0.011796
2007-02-27,-0.017952,0.048532,0.066484
2007-02-28,-0.013026,0.042582,0.055608
2007-03-01,-0.022539,0.033233,0.055773
2007-03-02,-0.041076,0.039666,0.080743
2007-03-05,-0.051516,0.040081,0.091597
2007-03-06,-0.035554,0.035547,0.071102
2007-03-07,-0.036787,0.033888,0.070675
2007-03-08,-0.030784,0.029924,0.060707
2007-03-09,-0.029237,0.018285,0.047522
2007-03-12,-0.020494,0.028105,0.048599
2007-03-13,-0.036249,0.036656,0.072905
2007-03-14,-0.037191,0.034196,0.071387
2007-03-15,-0.042167,0.024335,0.066502
2007-03-16,-0.046095,0.021093,0.067188
2007-03-19,-0.034131,0.015371,0.049501
2007-03-20,-0.030888,0.01365,0.044538
2007-03-21,-0.014534,0.015817,0.030351
2007-03-22,-0.014548,0.013264,0.027812
2007-03-23,-0.009231,0.003255,0.012486
2007-03-26,-0.009658,-0.00213,0.007528
2007-03-27,0.028148,-0.016244,-0.044392
2007-03-28,0.010307,-0.013773,-0.02408
2007-03-29,0.014399,-0.014485,-0.028883
2007-03-30,0.028076,-0.021286,-0.049362
