date,breadth,breadth_c2,breadth_c3,breadth_c4,breadth_c5
2009-07-28,91.37,93.65,95.18,96.45,96.7
2009-07-29,90.61,93.91,94.67,95.43,96.45
2009-07-30,91.88,95.43,96.19,96.7,97.21
2009-07-31,91.12,93.65,96.19,96.95,97.21
2009-08-03,93.4,94.42,95.69,97.97,98.22
2009-08-04,91.62,93.91,94.67,95.94,97.97
2009-08-05,83.76,92.13,94.16,94.92,95.94
2009-08-06,78.48,85.06,92.91,94.43,95.19
2009-08-07,81.77,84.3,87.59,93.16,94.68
2009-08-10,79.75,83.8,85.32,88.1,93.42
2009-08-11,73.42,80.76,84.05,85.57,88.1
2009-08-12,78.99,80.76,83.29,85.82,87.34
2009-08-13,78.48,82.78,83.8,85.32,87.34
2009-08-14,69.37,80.76,83.54,84.56,86.08
2009-08-17,43.04,70.89,81.27,83.8,84.81
2009-08-18,53.42,56.46,71.65,81.52,84.05
2009-08-19,58.73,62.28,63.54,74.68,83.29
2009-08-20,72.66,73.42,74.68,74.94,80.51
2009-08-21,89.62,90.63,90.63,90.89,90.89
2009-08-24,83.29,90.63,91.39,91.39,91.65
2009-08-25,86.84,88.61,92.91,93.67,93.67
2009-08-26,83.8,89.37,90.38,93.42,94.18
2009-08-27,83.54,87.09,90.89,91.9,94.68
2009-08-28,80.25,87.59,89.87,92.66,93.67
2009-08-31,64.81,81.52,88.1,90.13,92.91
2009-09-01,35.7,65.32,81.77,88.1,90.13
2009-09-02,30.13,39.24,67.34,82.53,88.35
2009-09-03,41.77,44.81,49.11,70.89,83.8
2009-09-04,58.99,59.49,61.01,63.04,77.72
2009-09-08,70.38,74.94,74.94,76.2,77.47
2009-09-09,77.47,80.0,83.04,83.04,84.3
2009-09-10,81.01,82.78,85.06,86.58,86.58
2009-09-11,76.96,83.8,85.32,87.34,88.61
2009-09-14,84.05,85.82,89.37,90.13,91.65
2009-09-15,84.56,87.34,88.61,91.14,91.65
2009-09-16,88.86,91.14,91.9,92.41,93.92
2009-09-17,84.3,90.13,92.15,92.66,92.91
2009-09-18,84.56,87.09,90.89,92.91,93.42
2009-09-21,81.52,86.84,88.61,91.39,92.91
2009-09-22,79.75,84.56,87.85,89.62,92.41
2009-09-23,72.66,82.03,85.57,88.61,90.38
2009-09-24,63.54,74.68,82.28,85.57,88.61
2009-09-25,51.65,65.57,75.44,83.04,86.08
2009-09-28,75.95,76.46,78.23,82.78,87.09
2009-09-29,71.39,78.23,78.48,80.25,83.8
2009-09-30,61.27,73.67,79.24,79.49,81.27
2009-10-01,24.81,62.28,73.92,79.49,79.75
2009-10-02,17.47,26.84,62.53,74.18,79.75
2009-10-05,31.65,32.66,35.19,63.8,74.94
2009-10-06,45.82,47.09,47.59,49.11,68.86
2009-10-07,48.74,51.26,51.77,52.27,53.28
2009-10-08,59.34,62.12,63.64,63.89,64.14
2009-10-09,67.42,69.95,70.96,71.97,71.97
2009-10-12,68.43,71.46,72.47,73.23,74.24
2009-10-13,66.16,71.97,73.74,74.75,75.25
2009-10-14,78.79,80.3,81.82,82.83,83.84
2009-10-15,79.8,84.09,85.1,85.86,86.36
2009-10-16,73.48,83.08,86.62,87.37,88.13
2009-10-19,80.81,82.58,86.62,88.89,89.65
2009-10-20,72.22,82.83,84.09,88.13,89.9
2009-10-21,57.32,73.48,83.33,84.6,88.64
2009-10-22,72.73,76.01,80.3,85.86,86.87
2009-10-23,55.56,73.48,76.52,80.81,86.11
2009-10-26,42.93,56.31,73.48,76.52,80.81
2009-10-27,37.63,48.23,59.09,74.75,77.78
2009-10-28,20.2,38.64,48.74,59.6,75.25
2009-10-29,35.35,36.87,45.2,53.79,62.12
2009-10-30,15.91,35.86,36.87,45.2,53.79
2009-11-02,19.19,20.96,37.12,37.88,46.21
2009-11-03,22.22,26.01,27.02,39.65,40.4
2009-11-04,24.24,26.52,29.8,30.3,41.16
2009-11-05,46.21,46.21,46.72,47.73,48.23
2009-11-06,51.52,55.05,55.05,55.56,56.31
2009-11-09,73.74,73.74,74.24,74.24,74.49
2009-11-10,71.46,75.76,75.76,76.26,76.26
2009-11-11,80.3,81.57,83.33,83.33,83.84
2009-11-12,69.19,81.31,82.32,83.84,83.84
2009-11-13,74.81,76.07,82.37,83.38,84.63
2009-11-16,87.15,87.41,87.66,89.17,89.17
2009-11-17,86.15,89.17,89.17,89.42,90.68
2009-11-18,85.68,90.2,91.96,91.96,92.21
2009-11-19,73.37,86.93,90.45,92.21,92.21
2009-11-20,69.6,77.14,87.44,90.95,92.71
2009-11-23,81.16,82.66,84.42,89.95,92.46
2009-11-24,74.87,84.17,84.67,86.43,90.45
2009-11-25,76.13,79.4,86.18,86.18,87.69
2009-11-27,51.51,76.88,79.4,86.18,86.18
2009-11-30,55.03,63.32,79.15,81.16,86.68
2009-12-01,67.09,69.85,71.86,82.66,83.92
2009-12-02,71.36,76.38,77.39,79.4,85.43
2009-12-03,55.28,72.61,76.63,77.64,79.65
2009-12-04,67.84,70.35,77.64,80.15,80.4
2009-12-07,63.07,71.11,72.36,78.64,81.16
2009-12-08,51.76,65.08,71.86,72.86,78.89
2009-12-09,52.76,57.79,67.84,73.62,74.62
2009-12-10,59.3,63.07,66.33,72.11,76.63
2009-12-11,65.33,68.09,69.6,72.11,75.88
2009-12-14,75.38,77.39,77.89,78.89,79.9
2009-12-15,69.85,77.89,79.65,80.15,81.16
2009-12-16,72.86,76.38,81.91,83.67,83.92
2009-12-17,58.54,73.62,76.63,81.91,83.67
2009-12-18,62.31,65.08,77.14,79.65,84.17
2009-12-21,73.87,74.87,76.38,82.16,83.17
2009-12-22,77.89,79.9,79.9,81.16,84.92
2009-12-23,79.9,82.41,84.17,84.17,84.67
2009-12-24,83.67,84.67,85.68,86.43,86.43
2009-12-28,84.42,86.68,87.69,88.69,88.94
2009-12-29,83.92,85.93,87.44,88.44,89.45
2009-12-30,83.17,85.93,87.44,88.69,89.7
2009-12-31,64.82,83.17,85.93,87.44,88.69
2010-01-04,80.4,83.92,89.2,90.95,91.96
2010-01-05,74.19,85.46,87.47,91.48,92.73
2010-01-06,72.68,79.2,89.22,90.73,94.24
2010-01-07,70.43,77.69,82.96,91.98,93.48
2010-01-08,70.68,76.19,80.7,84.71,92.73
2010-01-11,71.18,75.94,80.45,84.46,87.97
2010-01-12,59.65,73.43,77.69,81.95,85.46
2010-01-13,72.93,73.68,80.95,83.46,86.72
2010-01-14,70.68,77.19,77.44,83.21,85.46
2010-01-15,53.13,71.93,77.19,77.44,83.21
2010-01-19,69.17,70.68,78.45,81.45,81.45
2010-01-20,52.63,70.43,71.43,78.95,81.95
2010-01-21,34.59,56.14,71.93,72.93,79.95
2010-01-22,16.54,35.84,56.14,71.93,72.93
2010-01-25,18.05,20.3,37.09,56.89,71.93
2010-01-26,18.55,22.56,23.81,38.85,58.4
2010-01-27,23.06,26.57,27.82,28.82,41.1
2010-01-28,17.79,25.56,27.57,28.82,29.82
2010-01-29,14.79,19.8,26.07,28.07,29.32
2010-02-01,20.55,21.3,22.81,28.57,30.08
2010-02-02,31.58,32.83,33.33,34.34,37.09
2010-02-03,27.32,35.34,36.59,37.09,37.84
2010-02-04,9.02,27.57,35.34,36.59,37.09
2010-02-05,12.03,13.28,28.82,36.34,37.59
2010-02-08,8.02,13.28,14.29,29.07,36.59
2010-02-09,17.04,17.54,19.55,20.3,30.83
2010-02-10,16.54,20.05,20.55,22.31,22.81
2010-02-11,29.5,31.0,32.0,32.5,33.25
2010-02-12,33.25,35.75,36.75,37.75,38.25
2010-02-16,60.75,61.25,62.0,62.75,63.25
2010-02-17,72.75,73.75,73.75,74.25,74.5
2010-02-18,78.0,80.25,80.5,80.5,81.0
2010-02-19,82.75,85.0,86.0,86.25,86.25
2010-02-22,83.25,87.75,88.75,89.5,89.5
2010-02-23,70.5,84.0,88.0,89.0,89.75
2010-02-24,80.0,82.75,87.25,89.75,90.5
2010-02-25,77.0,82.5,84.25,88.25,90.25
2010-02-26,76.25,81.25,84.25,85.75,89.0
2010-03-01,84.75,86.5,88.25,90.0,90.75
2010-03-02,90.0,90.75,91.5,92.5,93.5
2010-03-03,89.75,92.5,93.0,93.5,94.0
2010-03-04,91.25,93.0,94.25,94.5,94.75
2010-03-05,94.75,95.75,96.0,96.75,96.75
2010-03-08,95.75,96.5,97.0,97.25,97.5
2010-03-09,92.25,96.75,97.0,97.5,97.75
2010-03-10,91.0,94.0,97.0,97.25,97.75
2010-03-11,91.0,94.0,95.75,97.75,98.0
2010-03-12,88.75,92.75,95.0,96.25,98.25
2010-03-15,86.0,90.5,93.5,95.5,96.5
2010-03-16,89.75,90.5,92.75,94.75,96.25
2010-03-17,92.0,92.75,93.25,95.0,96.0
2010-03-18,89.75,93.25,93.75,94.0,95.5
2010-03-19,84.25,91.0,93.75,94.25,94.5
2010-03-22,89.25,91.5,93.0,95.25,95.5
2010-03-23,91.75,93.5,94.5,95.0,97.25
2010-03-24,83.0,92.5,93.5,94.5,95.0
2010-03-25,75.75,85.5,92.75,93.75,94.5
2010-03-26,73.25,79.5,86.0,92.75,93.75
2010-03-29,77.0,79.0,82.5,87.25,92.75
2010-03-30,76.75,81.25,82.25,84.75,88.25
2010-03-31,67.75,78.5,82.5,83.5,85.75
2010-04-01,72.25,75.75,82.0,85.5,86.25
2010-04-05,85.0,86.75,87.75,90.0,91.75
2010-04-06,81.25,86.75,88.25,88.75,90.75
2010-04-07,73.75,83.25,88.25,89.75,90.25
2010-04-08,71.25,76.5,84.5,89.25,90.75
2010-04-09,79.5,81.25,84.5,88.75,92.0
2010-04-12,77.5,81.5,83.0,85.75,89.75
2010-04-13,76.75,81.25,84.25,85.5,88.0
2010-04-14,82.25,83.75,86.75,88.25,89.25
2010-04-15,80.0,84.0,85.25,88.0,89.5
2010-04-16,67.0,80.75,84.0,85.25,88.0
2010-04-19,68.75,72.0,81.25,84.5,85.75
2010-04-20,77.75,80.5,81.25,86.25,88.25
2010-04-21,78.25,81.5,84.0,84.5,88.75
2010-04-22,78.25,82.75,85.25,87.5,87.75
2010-04-23,82.0,83.25,86.25,88.0,89.5
2010-04-26,78.0,82.75,84.0,86.75,88.25
2010-04-27,52.0,78.5,82.75,84.0,86.75
2010-04-28,57.11,61.35,79.8,83.79,84.79
2010-04-29,67.83,71.57,73.32,82.04,85.04
2010-04-30,50.12,69.33,72.82,74.56,82.79
2010-05-03,65.84,66.33,72.82,75.81,77.06
2010-05-04,36.41,66.83,67.08,73.32,76.31
2010-05-05,27.68,38.9,67.58,67.83,74.06
2010-05-06,8.73,28.68,39.4,67.83,68.08
2010-05-07,2.99,8.98,28.68,39.4,67.83
2010-05-10,26.18,26.43,27.43,35.16,44.39
2010-05-11,28.93,31.67,31.67,32.67,38.15
2010-05-12,48.63,49.13,50.12,50.12,50.62
2010-05-13,37.91,49.88,50.12,51.12,51.12
2010-05-14,20.2,38.65,50.12,50.37,51.37
2010-05-17,21.95,24.69,39.9,50.37,50.62
2010-05-18,12.97,23.44,25.94,40.65,51.12
2010-05-19,9.98,13.97,23.94,26.43,41.15
2010-05-20,2.99,10.72,14.21,24.19,26.68
2010-05-21,3.74,4.49,10.97,14.46,24.19
2010-05-24,4.74,5.49,5.74,11.72,14.96
2010-05-25,4.24,6.23,6.48,6.73,12.47
2010-05-26,4.99,6.23,7.48,7.73,7.73
2010-05-27,26.43,26.68,26.68,27.68,27.93
2010-05-28,17.21,27.68,27.68,27.68,28.43
2010-06-01,10.72,17.96,27.68,27.68,27.68
2010-06-02,33.92,34.41,35.41,39.65,39.65
2010-06-03,44.89,47.63,47.63,48.13,51.12
2010-06-04,14.71,45.14,47.63,47.63,48.13
2010-06-07,8.48,16.46,45.64,47.88,47.88
2010-06-08,14.46,15.71,20.95,46.63,48.88
2010-06-09,15.21,17.96,18.95,23.44,47.63
2010-06-10,47.88,48.13,48.13,48.38,51.12
2010-06-11,59.85,61.35,61.35,61.35,61.35
2010-06-14,67.58,70.57,70.82,70.82,70.82
2010-06-15,89.05,90.3,90.3,90.3,90.3
2010-06-16,87.56,91.54,92.04,92.04,92.04
2010-06-17,88.81,90.8,92.54,93.03,93.03
2010-06-18,86.32,90.05,91.54,93.28,93.78
2010-06-21,80.6,87.56,90.3,91.79,93.53
2010-06-22,60.45,81.59,87.81,90.3,91.79
2010-06-23,51.74,64.18,81.84,88.06,90.3
2010-06-24,26.62,52.24,64.18,81.84,88.06
2010-06-25,40.8,43.78,58.46,67.66,82.59
2010-06-28,38.81,47.26,49.25,62.44,69.4
2010-06-29,10.67,39.45,47.39,49.38,62.53
2010-06-30,6.95,11.66,39.45,47.39,49.38
2010-07-01,7.69,10.17,13.15,39.45,47.39
2010-07-02,7.94,9.93,11.41,13.9,39.45
2010-07-06,9.18,11.17,11.41,12.66,15.14
2010-07-07,28.29,29.28,29.53,29.53,29.78
2010-07-08,37.47,40.94,41.19,41.44,41.44
2010-07-09,49.88,52.36,53.85,54.09,54.34
2010-07-12,50.62,58.06,59.31,60.55,60.79
2010-07-13,75.43,76.67,77.42,77.92,77.92
2010-07-14,75.43,80.4,80.89,81.14,81.39
2010-07-15,75.25,80.45,83.66,84.16,84.16
2010-07-16,38.37,75.99,80.69,83.91,84.41
2010-07-19,49.01,50.74,76.24,80.94,84.16
2010-07-20,69.31,71.04,71.29,82.43,85.64
2010-07-21,53.22,70.79,71.78,72.03,82.92
2010-07-22,79.95,81.93,84.9,85.15,85.15
2010-07-23,83.91,86.39,87.62,89.85,90.1
2010-07-26,90.59,91.09,92.08,93.32,94.55
2010-07-27,88.37,92.08,92.08,93.07,94.31
2010-07-28,81.44,88.86,92.08,92.08,93.07
2010-07-29,75.74,83.66,89.36,92.57,92.57
2010-07-30,75.5,80.2,85.15,90.35,92.82
2010-08-02,85.64,86.63,87.38,90.35,92.33
2010-08-03,79.21,87.87,88.37,89.11,92.08
2010-08-04,81.68,83.91,88.86,89.36,90.1
2010-08-05,77.97,84.41,85.89,89.85,90.35
2010-08-06,75.31,80.74,85.68,86.91,90.86
2010-08-09,78.77,81.23,83.46,87.16,88.4
2010-08-10,70.86,80.0,81.98,83.95,87.41
2010-08-11,33.33,71.6,80.25,81.98,83.95
2010-08-12,26.91,34.81,72.1,80.49,82.22
2010-08-13,22.96,29.63,36.54,72.59,80.99
2010-08-16,22.47,26.17,31.11,37.78,72.84
2010-08-17,40.0,40.49,41.73,43.21,47.41
2010-08-18,39.51,44.69,44.69,45.93,47.16
2010-08-19,20.25,40.74,45.43,45.43,46.67
2010-08-20,21.98,25.19,41.98,46.42,46.42
2010-08-23,20.49,24.44,27.16,42.47,46.67
2010-08-24,12.35,21.23,24.94,27.41,42.47
2010-08-25,19.26,20.0,26.17,28.89,31.11
2010-08-26,15.56,20.74,21.23,26.91,29.63
2010-08-27,31.6,32.35,33.58,33.83,36.79
2010-08-30,15.31,31.85,32.35,33.58,33.83
2010-08-31,19.51,21.98,33.83,34.32,35.56
2010-09-01,59.75,60.25,60.74,61.23,61.48
2010-09-02,73.58,74.57,74.81,74.81,75.31
2010-09-03,88.64,89.14,89.38,89.38,89.38
2010-09-07,76.79,89.14,89.63,89.63,89.63
2010-09-08,82.72,85.19,91.11,91.36,91.36
2010-09-09,84.2,86.91,88.64,92.35,92.59
2010-09-10,85.43,87.41,89.38,90.86,94.32
2010-09-13,92.1,92.84,93.33,94.32,95.31
2010-09-14,92.35,94.81,95.31,95.8,96.3
2010-09-15,91.85,94.32,96.05,96.3,96.79
2010-09-16,89.38,94.32,95.56,97.04,97.28
2010-09-17,89.63,92.1,95.06,96.05,97.28
2010-09-20,94.57,95.31,96.05,97.53,97.78
2010-09-21,91.36,95.8,96.3,96.79,98.27
2010-09-22,87.9,93.33,96.79,97.04,97.53
2010-09-23,71.85,88.15,93.33,96.79,97.04
2010-09-24,90.12,90.37,92.1,95.31,98.02
2010-09-27,83.7,90.62,90.62,92.35,95.31
2010-09-28,86.17,87.65,92.35,92.35,94.07
2010-09-29,80.49,87.65,88.64,93.09,93.09
2010-09-30,78.02,83.7,88.4,89.38,93.09
2010-10-01,80.49,83.46,87.41,91.36,92.1
2010-10-04,69.14,82.22,84.69,88.4,92.1
2010-10-05,88.4,89.38,90.86,91.6,94.07
2010-10-06,82.22,89.88,90.86,92.35,93.09
2010-10-07,78.77,85.43,91.36,91.85,93.09
2010-10-08,79.51,82.96,87.41,92.35,92.59
2010-10-11,79.51,83.21,86.17,89.38,93.33
2010-10-12,81.98,86.17,88.4,89.88,92.59
2010-10-13,86.42,88.64,91.11,91.85,92.84
2010-10-14,82.72,89.14,90.62,93.09,93.58
2010-10-15,79.51,85.19,91.11,92.1,94.32
2010-10-18,83.7,86.17,88.89,92.84,93.83
2010-10-19,64.44,84.2,86.42,89.14,92.84
2010-10-20,76.54,79.01,86.67,87.65,89.88
2010-10-21,74.81,80.99,83.21,89.38,90.37
2010-10-22,76.05,80.25,83.95,85.68,90.62
2010-10-25,78.02,81.23,84.2,87.16,88.89
2010-10-26,75.31,82.22,84.2,86.91,89.14
2010-10-27,69.14,76.54,83.21,85.19,87.9
2010-10-28,63.7,72.84,77.53,84.2,85.93
2010-10-29,64.2,70.12,75.56,80.0,85.68
2010-11-01,63.21,68.4,72.1,76.54,80.49
2010-11-02,72.84,74.81,76.79,79.75,83.46
2010-11-03,74.07,78.27,79.75,80.74,82.96
2010-11-04,85.19,86.42,88.4,89.14,89.38
2010-11-05,84.44,87.16,88.4,89.88,90.62
2010-11-08,82.47,84.94,87.16,88.4,89.88
2010-11-09,74.07,83.7,85.93,88.15,89.38
2010-11-10,76.79,79.75,84.69,86.67,88.64
2010-11-11,70.12,78.02,80.74,85.43,86.91
2010-11-12,53.58,70.12,78.02,80.74,85.43
2010-11-15,56.05,59.01,72.1,78.52,80.99
2010-11-16,28.89,56.54,59.51,72.35,78.52
2010-11-17,28.4,33.33,56.54,59.51,72.35
2010-11-18,50.74,52.22,53.69,62.81,64.53
2010-11-19,56.16,59.61,60.59,61.82,68.97
2010-11-22,53.45,61.33,63.55,64.29,65.52
2010-11-23,33.25,54.68,62.07,63.79,64.53
2010-11-24,56.16,56.9,61.08,67.24,68.47
2010-11-26,43.35,56.65,56.9,61.08,67.24
2010-11-29,38.92,46.8,57.39,57.64,61.58
2010-11-30,33.99,42.12,48.52,58.62,58.87
2010-12-01,63.3,64.29,65.02,67.24,71.18
2010-12-02,78.33,80.54,80.79,81.03,82.76
2010-12-03,81.53,84.24,85.47,85.71,85.71
2010-12-06,80.05,84.98,86.7,87.68,87.93
2010-12-07,79.61,83.54,86.24,87.71,88.7
2010-12-08,79.61,85.01,87.22,88.94,90.42
2010-12-09,81.82,86.24,88.7,90.42,91.65
2010-12-10,86.98,88.45,89.93,92.14,93.61
2010-12-13,85.75,89.93,90.17,91.65,93.61
2010-12-14,86.24,89.43,91.89,91.89,93.37
2010-12-15,76.47,87.25,89.71,91.91,91.91
2010-12-16,80.15,82.84,87.99,90.2,92.16
2010-12-17,80.64,84.31,85.78,89.71,91.42
2010-12-20,81.86,84.07,87.01,87.99,90.93
2010-12-21,84.07,85.54,86.76,88.97,89.95
2010-12-22,84.8,87.99,88.48,89.46,91.67
2010-12-23,82.11,85.78,88.48,88.73,89.46
2010-12-27,80.88,84.56,87.01,89.46,89.46
2010-12-28,78.92,83.09,86.03,88.24,90.44
2010-12-29,77.45,81.62,84.56,86.52,88.73
2010-12-30,75.98,80.15,82.84,85.54,87.5
2010-12-31,71.32,79.17,81.86,84.31,86.52
2011-01-03,82.11,85.05,86.76,87.5,89.46
2011-01-04,69.12,84.31,86.52,88.24,88.73
2011-01-05,69.36,75.0,86.03,88.24,89.95
2011-01-06,63.97,72.55,77.45,87.75,89.95
2011-01-07,61.27,67.4,74.26,78.92,88.48
2011-01-10,58.58,66.18,70.1,75.98,80.64
2011-01-11,62.75,65.69,70.1,73.28,78.19
2011-01-12,70.83,72.55,73.77,75.98,77.94
2011-01-13,68.14,74.75,75.49,76.72,78.43
2011-01-14,74.02,75.25,80.15,80.39,81.13
2011-01-18,77.45,80.64,81.37,84.31,84.56
2011-01-19,63.24,78.92,81.37,82.11,85.05
2011-01-20,56.13,67.16,79.9,82.11,82.84
2011-01-21,57.84,62.25,71.08,81.62,83.33
2011-01-24,66.42,69.36,71.08,76.72,84.07
2011-01-25,68.14,73.28,74.51,75.25,80.39
2011-01-26,73.77,77.7,80.88,81.62,82.11
2011-01-27,75.74,79.41,81.86,84.8,85.54
2011-01-28,48.04,75.98,79.41,81.86,84.8
2011-01-31,55.39,57.35,76.72,79.9,82.35
2011-02-01,73.04,73.77,74.26,81.37,83.58
2011-02-02,68.63,75.74,76.23,76.72,82.84
2011-02-03,72.06,74.75,79.17,79.41,79.9
2011-02-04,71.81,75.98,78.19,81.86,82.11
2011-02-07,78.43,80.15,80.88,81.86,84.56
2011-02-08,81.37,83.82,85.05,85.78,86.76
2011-02-09,78.19,84.31,86.03,87.25,87.75
2011-02-10,78.43,82.6,86.52,88.24,89.22
2011-02-11,82.15,84.35,86.8,88.75,90.46
2011-02-14,80.93,84.84,86.31,88.51,89.98
2011-02-15,79.46,85.09,87.04,88.51,90.71
2011-02-16,83.13,85.33,87.29,89.0,90.46
2011-02-17,83.86,86.8,88.26,89.98,91.44
2011-02-18,83.62,86.8,88.75,90.22,91.44
2011-02-22,54.03,83.86,86.8,88.75,90.22
2011-02-23,37.65,56.48,84.35,87.04,89.0
2011-02-24,39.36,44.99,58.92,84.6,87.29
2011-02-25,58.19,60.15,60.64,66.01,85.82
2011-02-28,62.1,67.24,68.22,68.7,72.62
2011-03-01,38.63,63.57,68.22,68.95,69.44
2011-03-02,39.36,45.97,64.55,69.19,69.68
2011-03-03,66.99,67.97,68.22,73.84,76.77
2011-03-04,53.55,68.22,68.7,68.7,74.33
2011-03-07,38.88,54.77,69.19,69.68,69.68
2011-03-08,58.44,59.41,66.01,73.59,73.84
2011-03-09,53.79,62.84,63.57,69.93,76.28
2011-03-10,33.66,54.88,63.66,64.39,70.49
2011-03-11,40.98,43.17,57.32,65.85,66.59
2011-03-14,30.24,43.66,45.61,59.51,67.32
2011-03-15,21.95,32.68,45.37,47.32,60.73
2011-03-16,12.44,22.44,32.68,45.37,47.32
2011-03-17,20.49,21.46,26.59,35.61,47.07
2011-03-18,26.83,29.76,30.0,32.44,40.49
2011-03-21,52.44,53.41,54.15,54.15,54.63
2011-03-22,44.04,54.99,55.23,55.72,55.72
2011-03-23,45.99,50.12,58.15,58.39,58.88
2011-03-24,61.56,63.26,64.48,68.61,68.61
2011-03-25,68.13,70.8,71.53,72.51,75.43
2011-03-28,64.23,73.24,75.43,75.91,76.89
2011-03-29,75.91,77.86,80.54,81.51,82.0
2011-03-30,84.71,87.62,88.11,88.59,88.83
2011-03-31,81.31,87.62,89.32,89.81,90.29
2011-04-01,85.44,88.59,90.78,92.48,92.96
2011-04-04,84.71,89.32,90.53,91.99,92.96
2011-04-05,84.22,87.86,90.29,91.26,92.72
2011-04-06,89.32,91.02,91.99,92.72,93.69
2011-04-07,86.17,90.29,91.5,91.99,92.72
2011-04-08,78.16,87.14,90.29,91.5,91.99
2011-04-11,69.17,80.83,88.35,91.02,92.23
2011-04-12,58.25,72.57,82.28,89.56,91.75
2011-04-13,54.37,62.38,75.0,83.25,90.29
2011-04-14,54.61,60.68,66.26,77.91,85.68
2011-04-15,60.68,64.08,66.5,70.87,80.1
2011-04-18,42.48,61.65,64.32,66.75,71.12
2011-04-19,45.87,50.0,64.32,66.5,68.45
2011-04-20,67.96,69.9,71.36,75.73,76.46
2011-04-21,72.09,76.46,77.91,78.64,81.31
2011-04-25,68.69,75.0,78.4,79.85,80.58
2011-04-26,75.73,78.64,81.8,83.98,85.19
2011-04-27,80.83,82.52,84.47,86.65,88.11
2011-04-28,81.31,84.71,86.17,87.38,88.83
2011-04-29,79.37,84.47,87.38,88.59,89.81
2011-05-02,75.97,81.8,85.44,88.11,89.32
2011-05-03,70.15,79.37,83.25,86.41,88.83
2011-05-04,62.38,72.82,80.58,84.47,87.62
2011-05-05,57.04,66.02,74.51,81.31,84.95
2011-05-06,60.44,63.35,68.93,76.46,82.28
2011-05-09,64.56,67.23,69.17,73.06,79.13
2011-05-10,75.73,76.21,77.91,79.13,80.58
2011-05-11,63.35,76.46,76.94,78.16,79.37
2011-05-12,67.72,69.42,78.16,78.64,79.61
2011-05-13,55.34,68.2,69.66,78.4,78.88
2011-05-16,48.79,57.77,68.69,69.9,78.4
2011-05-17,42.72,51.21,59.71,69.66,70.87
2011-05-18,55.34,56.07,59.71,65.05,72.82
2011-05-19,57.77,61.89,62.62,65.29,69.17
2011-05-20,46.36,59.71,62.86,63.35,65.78
2011-05-23,26.21,46.84,60.19,63.11,63.59
2011-05-24,22.33,28.64,48.3,61.41,64.08
2011-05-25,25.49,30.34,34.71,50.24,62.14
2011-05-26,37.38,39.08,42.72,46.36,57.28
2011-05-27,46.12,48.3,49.76,51.94,55.1
2011-05-31,66.26,67.72,68.45,69.17,70.87
2011-06-01,27.67,66.75,67.96,68.69,69.42
2011-06-02,24.51,31.31,67.48,68.69,69.42
2011-06-03,13.11,25.73,32.04,67.48,68.69
2011-06-06,8.01,13.35,25.97,32.28,67.48
2011-06-07,9.71,11.17,15.29,26.94,32.52
2011-06-08,8.98,11.17,12.38,16.26,27.67
2011-06-09,13.59,14.32,15.78,16.99,19.9
2011-06-10,7.04,13.83,14.56,16.02,17.23
2011-06-13,7.04,8.98,14.81,15.53,16.75
2011-06-14,17.96,17.96,18.93,22.09,22.82
2011-06-15,7.28,18.69,18.69,19.66,22.57
2011-06-16,10.92,12.62,21.84,21.84,22.82
2011-06-17,20.15,21.36,22.57,29.61,29.61
2011-06-20,32.52,34.22,34.71,35.44,39.56
2011-06-21,55.58,56.31,56.8,57.28,57.77
2011-06-22,47.09,57.77,58.5,58.74,59.22
2011-06-23,41.99,52.43,61.65,62.38,62.62
2011-06-24,30.99,43.83,53.27,62.23,62.95
2011-06-27,44.07,46.49,53.03,59.32,65.86
2011-06-28,68.77,69.49,70.22,71.91,74.82
2011-06-29,78.69,82.08,82.57,83.05,83.54
2011-06-30,88.62,89.83,90.56,91.04,91.28
2011-07-01,94.67,95.16,95.64,95.64,95.88
2011-07-05,92.98,95.88,96.13,96.61,96.61
2011-07-06,92.74,95.16,97.09,97.34,97.82
2011-07-07,95.88,97.09,97.58,98.06,98.06
2011-07-08,90.8,96.13,97.09,97.58,98.06
2011-07-11,72.15,91.28,96.37,97.09,97.58
2011-07-12,65.38,76.27,91.28,96.37,97.09
2011-07-13,64.16,69.01,78.45,91.77,96.37
2011-07-14,44.31,65.38,69.73,79.18,92.25
2011-07-15,45.04,50.36,66.59,70.7,80.15
2011-07-18,28.33,46.0,51.09,67.07,70.94
2011-07-19,48.43,49.39,54.96,57.63,70.22
2011-07-20,46.97,54.48,55.21,59.32,61.99
2011-07-21,62.95,66.1,70.22,70.7,72.88
2011-07-22,58.84,66.1,68.52,71.91,72.4
2011-07-25,45.52,59.81,66.83,69.01,72.15
2011-07-26,40.92,48.91,61.26,67.55,69.73
2011-07-27,20.1,41.4,49.39,61.74,68.04
2011-07-28,18.64,23.97,43.1,50.85,62.23
2011-07-29,16.22,21.31,25.67,43.58,51.33
2011-08-01,13.8,18.4,22.76,26.88,44.07
2011-08-02,4.84,14.29,18.89,23.24,26.88
2011-08-03,7.26,8.23,16.46,21.07,25.18
2011-08-04,0.97,7.26,8.23,16.46,21.07
2011-08-05,1.69,2.18,8.47,9.44,17.43
2011-08-08,0.0,1.69,2.18,8.47,9.44
2011-08-09,0.73,0.73,2.18,2.66,8.96
2011-08-10,0.0,0.73,0.73,2.18,2.66
2011-08-11,4.6,4.6,4.84,4.84,6.05
2011-08-12,5.57,7.02,7.02,7.26,7.26
