comparison,period,variant,pct,price_lambda,candidate_count,selected_count,event_count,covered_event_count,stage1_event_coverage,post_bottom_rate,center_day_rate,overpay_mean,overpay_median,overpay_p75,overpay_p90,within_0_8pct_rate,exact_bottom_rate
matched_budget,final_test,spatial_p0040_l400,0.004,4.0,391,202,,,,,,0.021354573619623403,0.015181215265087644,0.029988333475577278,0.04985811775337713,0.3415841584158416,0.1782178217821782
matched_budget,final_test,spatial_p0060_l000,0.006,0.0,391,202,,,,,,0.021545423190288376,0.014741049486168278,0.029573405802672037,0.048355313636546354,0.33663366336633666,0.16336633663366337
matched_budget,final_test,spatial_p0060_l025,0.006,0.25,391,202,,,,,,0.02114875203171901,0.01419340835604177,0.02820881113095547,0.048343187966908556,0.35148514851485146,0.16336633663366337
matched_budget,final_test,spatial_p0060_l050,0.006,0.5,391,202,,,,,,0.02121260669342969,0.014450426533005545,0.029015481225118933,0.048343187966908556,0.3415841584158416,0.16336633663366337
matched_budget,final_test,spatial_p0060_l100,0.006,1.0,391,202,,,,,,0.021775075403374224,0.015181215265087644,0.029988333475577278,0.049930136334751504,0.3415841584158416,0.16831683168316833
matched_budget,final_test,spatial_p0060_l200,0.006,2.0,391,202,,,,,,0.020834082376274574,0.014450426533005545,0.029015481225118933,0.04769502073453915,0.3465346534653465,0.16831683168316833
matched_budget,final_test,spatial_p0060_l400,0.006,4.0,391,202,,,,,,0.02060026549152021,0.0139852421759038,0.029015481225118933,0.04741800667032506,0.35148514851485146,0.17326732673267325
matched_budget,final_test,spatial_p0080_l000,0.008,0.0,391,202,,,,,,0.020584465716954024,0.015062392339802333,0.029015481225118933,0.0475833526855477,0.3415841584158416,0.16336633663366337
matched_budget,final_test,spatial_p0080_l025,0.008,0.25,391,202,,,,,,0.020576827984029995,0.014741049486168278,0.029015481225118933,0.0475833526855477,0.33663366336633666,0.16336633663366337
matched_budget,final_test,spatial_p0080_l050,0.008,0.5,391,202,,,,,,0.020219027898549728,0.014450426533005545,0.029015481225118933,0.0475833526855477,0.3415841584158416,0.16831683168316833
matched_budget,final_test,spatial_p0080_l100,0.008,1.0,391,202,,,,,,0.020440853598033642,0.015181215265087644,0.029015481225118933,0.0475833526855477,0.3316831683168317,0.16831683168316833
matched_budget,final_test,spatial_p0080_l200,0.008,2.0,391,202,,,,,,0.01992086230151059,0.014450426533005545,0.028182686898539477,0.04590861982925364,0.33663366336633666,0.16831683168316833
matched_budget,final_test,spatial_p0080_l400,0.008,4.0,391,202,,,,,,0.019844392814776225,0.01419340835604177,0.02820881113095547,0.04741800667032506,0.3465346534653465,0.17326732673267325
matched_budget,final_test,spatial_p0100_l000,0.01,0.0,391,202,,,,,,0.021910781127064786,0.015181215265087644,0.03011413568737975,0.051306829785482254,0.32673267326732675,0.14356435643564355
matched_budget,final_test,spatial_p0100_l025,0.01,0.25,391,202,,,,,,0.022251914458161385,0.015356552118549027,0.029988333475577278,0.051306829785482254,0.3217821782178218,0.14356435643564355
matched_budget,final_test,spatial_p0100_l050,0.01,0.5,391,202,,,,,,0.021039173452580377,0.014741049486168278,0.029573405802672037,0.049845992083739334,0.33663366336633666,0.13861386138613863
matched_budget,final_test,spatial_p0100_l100,0.01,1.0,391,202,,,,,,0.020871944802377147,0.014741049486168278,0.029015481225118933,0.048343187966908556,0.33663366336633666,0.15346534653465346
matched_budget,final_test,spatial_p0100_l200,0.01,2.0,391,202,,,,,,0.021103607347549944,0.015062392339802333,0.029988333475577278,0.048343187966908556,0.3316831683168317,0.15346534653465346
matched_budget,final_test,spatial_p0100_l400,0.01,4.0,391,202,,,,,,0.020097724682714747,0.015062392339802333,0.02874462674487721,0.04741800667032506,0.3465346534653465,0.16336633663366337
matched_budget,final_test,spatial_p0120_l000,0.012,0.0,391,202,,,,,,0.021124625507909608,0.015553826592812126,0.029988333475577278,0.04741800667032506,0.3118811881188119,0.13366336633663367
matched_budget,final_test,spatial_p0120_l025,0.012,0.25,391,202,,,,,,0.021400202412635887,0.015181215265087644,0.030320853712881568,0.0475833526855477,0.3217821782178218,0.13366336633663367
matched_budget,final_test,spatial_p0120_l050,0.012,0.5,391,202,,,,,,0.020646631109512283,0.015062392339802333,0.029903580886398273,0.04596491939115553,0.32673267326732675,0.13366336633663367
matched_budget,final_test,spatial_p0120_l100,0.012,1.0,391,202,,,,,,0.02114022338310221,0.015181215265087644,0.029903580886398273,0.0475833526855477,0.32673267326732675,0.13861386138613863
matched_budget,final_test,spatial_p0120_l200,0.012,2.0,391,202,,,,,,0.020820701812799422,0.015062392339802333,0.029573405802672037,0.0475833526855477,0.33663366336633666,0.1485148514851485
matched_budget,final_test,spatial_p0120_l400,0.012,4.0,391,202,,,,,,0.02059530819282888,0.014741049486168278,0.029015481225118933,0.04596491939115553,0.33663366336633666,0.15346534653465346
matched_budget,final_test,spatial_p0150_l000,0.015,0.0,391,202,,,,,,0.022053610276756813,0.015491089058716878,0.03324812804948496,0.049930136334751504,0.297029702970297,0.11386138613861387
matched_budget,final_test,spatial_p0150_l025,0.015,0.25,391,202,,,,,,0.02134440942544882,0.015223208087331908,0.03124411337786137,0.049930136334751504,0.3118811881188119,0.12376237623762376
matched_budget,final_test,spatial_p0150_l050,0.015,0.5,391,202,,,,,,0.02237245681396866,0.015770710414339195,0.03394877459171741,0.051306829785482254,0.3069306930693069,0.12376237623762376
matched_budget,final_test,spatial_p0150_l100,0.015,1.0,391,202,,,,,,0.021552984971047528,0.015491089058716878,0.031690754622448636,0.048343187966908556,0.297029702970297,0.12376237623762376
matched_budget,final_test,spatial_p0150_l200,0.015,2.0,391,202,,,,,,0.02087762324700628,0.015491089058716878,0.03011413568737975,0.048343187966908556,0.3069306930693069,0.1188118811881188
matched_budget,final_test,spatial_p0150_l400,0.015,4.0,391,202,,,,,,0.0223388271264527,0.015302811925313575,0.03310712914749503,0.051306829785482254,0.3118811881188119,0.13366336633663367
matched_budget,final_test,spatial_p0200_l000,0.02,0.0,391,202,,,,,,0.02168976938774291,0.01539854494079329,0.030281917055795915,0.04596491939115553,0.27722772277227725,0.09405940594059406
matched_budget,final_test,spatial_p0200_l025,0.02,0.25,391,202,,,,,,0.02019073987016771,0.01527562709666952,0.029903580886398273,0.0436310192819219,0.2871287128712871,0.10396039603960396
matched_budget,final_test,spatial_p0200_l050,0.02,0.5,391,202,,,,,,0.019279603962449023,0.014741049486168278,0.02873226154218378,0.04196098614699719,0.3069306930693069,0.11386138613861387
matched_budget,final_test,spatial_p0200_l100,0.02,1.0,391,202,,,,,,0.019287680914710788,0.015181215265087644,0.02873226154218378,0.0436310192819219,0.30198019801980197,0.1188118811881188
matched_budget,final_test,spatial_p0200_l200,0.02,2.0,391,202,,,,,,0.02072040842306934,0.015286981513837894,0.029903580886398273,0.044374372328578215,0.29207920792079206,0.10891089108910891
matched_budget,final_test,spatial_p0200_l400,0.02,4.0,391,202,,,,,,0.020392425947160953,0.01527562709666952,0.029903580886398273,0.04596491939115553,0.30198019801980197,0.11386138613861387
matched_budget,final_test,spatial_p0250_l000,0.025,0.0,391,202,,,,,,0.02047095997093888,0.015317619918913783,0.028749213088118064,0.043302971719086314,0.2871287128712871,0.10396039603960396
matched_budget,final_test,spatial_p0250_l025,0.025,0.25,391,202,,,,,,0.02124155829142242,0.015317619918913783,0.029930557608034813,0.0436310192819219,0.28217821782178215,0.09900990099009901
matched_budget,final_test,spatial_p0250_l050,0.025,0.5,391,202,,,,,,0.02065679669653551,0.01484740565207665,0.02874462674487721,0.0436310192819219,0.2871287128712871,0.09900990099009901
matched_budget,final_test,spatial_p0250_l100,0.025,1.0,391,202,,,,,,0.020557826076430273,0.015181215265087644,0.029573405802672037,0.043846037535933614,0.297029702970297,0.10891089108910891
matched_budget,final_test,spatial_p0250_l200,0.025,2.0,391,202,,,,,,0.021611335302615678,0.015286981513837894,0.03124411337786137,0.04741800667032506,0.297029702970297,0.10396039603960396
matched_budget,final_test,spatial_p0250_l400,0.025,4.0,391,202,,,,,,0.020345147221043323,0.01524630987549147,0.029903580886398273,0.043846037535933614,0.297029702970297,0.10891089108910891
matched_budget,final_test,spatial_p0300_l000,0.03,0.0,391,202,,,,,,0.02147116643217716,0.016263305505198722,0.03012765856211924,0.0436310192819219,0.27722772277227725,0.10891089108910891
matched_budget,final_test,spatial_p0300_l025,0.03,0.25,391,202,,,,,,0.0209956698689845,0.016263305505198722,0.029486023668415462,0.04196098614699719,0.2623762376237624,0.09900990099009901
matched_budget,final_test,spatial_p0300_l050,0.03,0.5,391,202,,,,,,0.021602437181958423,0.016263305505198722,0.030325361337794732,0.0436310192819219,0.27722772277227725,0.10891089108910891
matched_budget,final_test,spatial_p0300_l100,0.03,1.0,391,202,,,,,,0.021124159294399265,0.015491089058716878,0.03012765856211924,0.0436310192819219,0.27722772277227725,0.10396039603960396
matched_budget,final_test,spatial_p0300_l200,0.03,2.0,391,202,,,,,,0.02083706400324535,0.015491089058716878,0.029988333475577278,0.0436310192819219,0.2871287128712871,0.10891089108910891
matched_budget,final_test,spatial_p0300_l400,0.03,4.0,391,202,,,,,,0.019901002806764212,0.015317619918913783,0.029486023668415462,0.0436310192819219,0.29207920792079206,0.11386138613861387
matched_budget,all_common_oos,v3_n2_temporal,,0.0,1369,662,,,,,,0.02369006274511021,0.014510628020021676,0.029591573463139176,0.055253867460524395,0.3474320241691843,0.15256797583081572
matched_budget,all_common_oos,v3_n2_stored_oos,,0.0,1369,662,,,,,,0.023542689966927287,0.014229767753867861,0.029094113965720925,0.0546026476897323,0.3504531722054381,0.1540785498489426
matched_budget,all_common_oos,spatial_p0005_l000,0.0005,0.0,1369,662,,,,,,0.02101015352419315,0.011740869716035496,0.028699217655980325,0.05205829813893855,0.41842900302114805,0.21299093655589124
matched_budget,all_common_oos,spatial_p0005_l025,0.0005,0.25,1369,662,,,,,,0.02124221791458977,0.011823442932499706,0.028451147932023635,0.052150496941583246,0.4169184290030212,0.21299093655589124
matched_budget,all_common_oos,spatial_p0005_l050,0.0005,0.5,1369,662,,,,,,0.021232050947119736,0.011772776488230052,0.028699217655980325,0.052150496941583246,0.4199395770392749,0.21299093655589124
matched_budget,all_common_oos,spatial_p0005_l100,0.0005,1.0,1369,662,,,,,,0.021230500860893866,0.011823442932499706,0.028699217655980325,0.052150496941583246,0.4199395770392749,0.21450151057401812
matched_budget,all_common_oos,spatial_p0005_l200,0.0005,2.0,1369,662,,,,,,0.021285202243121304,0.01187973268653375,0.028770894753468057,0.052150496941583246,0.41842900302114805,0.21450151057401812
matched_budget,all_common_oos,spatial_p0005_l400,0.0005,4.0,1369,662,,,,,,0.021257832533057026,0.011772776488230052,0.028770894753468057,0.052150496941583246,0.41842900302114805,0.21299093655589124
matched_budget,all_common_oos,spatial_p0010_l000,0.001,0.0,1369,662,,,,,,0.02135987132806232,0.011989467628938044,0.029295302753044594,0.052188028277660954,0.4169184290030212,0.21450151057401812
matched_budget,all_common_oos,spatial_p0010_l025,0.001,0.25,1369,662,,,,,,0.021251962112129825,0.01187973268653375,0.02924430803150968,0.052188028277660954,0.4199395770392749,0.21601208459214502
matched_budget,all_common_oos,spatial_p0010_l050,0.001,0.5,1369,662,,,,,,0.021016375583617394,0.011823442932499706,0.028673093423564333,0.05205829813893855,0.4199395770392749,0.21450151057401812
matched_budget,all_common_oos,spatial_p0010_l100,0.001,1.0,1369,662,,,,,,0.02111224048643626,0.011950022715945696,0.02924430803150968,0.052150496941583246,0.4169184290030212,0.21450151057401812
matched_budget,all_common_oos,spatial_p0010_l200,0.001,2.0,1369,662,,,,,,0.021359544866902176,0.011989467628938044,0.02924430803150968,0.052188028277660954,0.41389728096676737,0.21299093655589124
matched_budget,all_common_oos,spatial_p0010_l400,0.001,4.0,1369,662,,,,,,0.020935833099290917,0.011950022715945696,0.028770894753468057,0.05205829813893855,0.41842900302114805,0.21450151057401812
matched_budget,all_common_oos,spatial_p0015_l000,0.0015,0.0,1369,662,,,,,,0.02118215145323421,0.011823442932499706,0.028699217655980325,0.05205829813893855,0.4229607250755287,0.21299093655589124
matched_budget,all_common_oos,spatial_p0015_l025,0.0015,0.25,1369,662,,,,,,0.021143359670970488,0.011772776488230052,0.028770894753468057,0.05205829813893855,0.4244712990936556,0.21450151057401812
matched_budget,all_common_oos,spatial_p0015_l050,0.0015,0.5,1369,662,,,,,,0.021041945786334688,0.011772776488230052,0.028699217655980325,0.051404717731187634,0.4259818731117825,0.21601208459214502
matched_budget,all_common_oos,spatial_p0015_l100,0.0015,1.0,1369,662,,,,,,0.02117425765330498,0.01187973268653375,0.028770894753468057,0.052150496941583246,0.4229607250755287,0.21450151057401812
matched_budget,all_common_oos,spatial_p0015_l200,0.0015,2.0,1369,662,,,,,,0.021238456804787524,0.011823442932499706,0.029295302753044594,0.052188028277660954,0.4229607250755287,0.21450151057401812
matched_budget,all_common_oos,spatial_p0015_l400,0.0015,4.0,1369,662,,,,,,0.02097040112491956,0.011823442932499706,0.028699217655980325,0.052150496941583246,0.4229607250755287,0.21450151057401812
matched_budget,all_common_oos,spatial_p0020_l000,0.002,0.0,1369,662,,,,,,0.021018667741639477,0.011692403346642233,0.028699217655980325,0.051066685573054646,0.42900302114803623,0.21450151057401812
matched_budget,all_common_oos,spatial_p0020_l025,0.002,0.25,1369,662,,,,,,0.020947512912562468,0.011602466483082163,0.028104524384764462,0.051066685573054646,0.42900302114803623,0.21450151057401812
matched_budget,all_common_oos,spatial_p0020_l050,0.002,0.5,1369,662,,,,,,0.02088944556345198,0.011440763068579662,0.02781405169908946,0.051066685573054646,0.43051359516616317,0.21450151057401812
matched_budget,all_common_oos,spatial_p0020_l100,0.002,1.0,1369,662,,,,,,0.021154622437876393,0.011772776488230052,0.029021334535491883,0.051404717731187634,0.4244712990936556,0.21450151057401812
matched_budget,all_common_oos,spatial_p0020_l200,0.002,2.0,1369,662,,,,,,0.021095225394332773,0.011823442932499706,0.028699217655980325,0.05205829813893855,0.4229607250755287,0.21450151057401812
matched_budget,all_common_oos,spatial_p0020_l400,0.002,4.0,1369,662,,,,,,0.021072703499283876,0.011772776488230052,0.028451147932023635,0.05205829813893855,0.4259818731117825,0.21601208459214502
matched_budget,all_common_oos,spatial_p0025_l000,0.0025,0.0,1369,662,,,,,,0.02107889364225937,0.011772776488230052,0.028673093423564333,0.051404717731187634,0.4229607250755287,0.21299093655589124
matched_budget,all_common_oos,spatial_p0025_l025,0.0025,0.25,1369,662,,,,,,0.021094291723867127,0.011823442932499706,0.028673093423564333,0.051404717731187634,0.4229607250755287,0.21299093655589124
matched_budget,all_common_oos,spatial_p0025_l050,0.0025,0.5,1369,662,,,,,,0.02107707394818498,0.011823442932499706,0.028673093423564333,0.051404717731187634,0.4229607250755287,0.21299093655589124
matched_budget,all_common_oos,spatial_p0025_l100,0.0025,1.0,1369,662,,,,,,0.02093599670842706,0.011602466483082163,0.028178886005833514,0.051066685573054646,0.4259818731117825,0.21450151057401812
matched_budget,all_common_oos,spatial_p0025_l200,0.0025,2.0,1369,662,,,,,,0.021020815617198284,0.011772776488230052,0.028451147932023635,0.051404717731187634,0.4244712990936556,0.21299093655589124
matched_budget,all_common_oos,spatial_p0025_l400,0.0025,4.0,1369,662,,,,,,0.02106255949131412,0.011772776488230052,0.028673093423564333,0.051404717731187634,0.4244712990936556,0.21299093655589124
matched_budget,all_common_oos,spatial_p0030_l000,0.003,0.0,1369,662,,,,,,0.020818039901848866,0.011555691702206272,0.02781405169908946,0.05091821333336713,0.4259818731117825,0.21601208459214502
matched_budget,all_common_oos,spatial_p0030_l025,0.003,0.25,1369,662,,,,,,0.020806799379485378,0.010973993631063661,0.028451147932023635,0.05031206460882269,0.43202416918429004,0.21450151057401812
matched_budget,all_common_oos,spatial_p0030_l050,0.003,0.5,1369,662,,,,,,0.020684604613456545,0.010973993631063661,0.027715090835896294,0.05031206460882269,0.4335347432024169,0.21601208459214502
matched_budget,all_common_oos,spatial_p0030_l100,0.003,1.0,1369,662,,,,,,0.02057887648350766,0.011166643995700665,0.02781405169908946,0.05008645183068727,0.43051359516616317,0.21299093655589124
matched_budget,all_common_oos,spatial_p0030_l200,0.003,2.0,1369,662,,,,,,0.020902894839324743,0.011555691702206272,0.028451147932023635,0.051066685573054646,0.42749244712990936,0.21450151057401812
matched_budget,all_common_oos,spatial_p0030_l400,0.003,4.0,1369,662,,,,,,0.020922090740687113,0.011602466483082163,0.028451147932023635,0.051066685573054646,0.42749244712990936,0.21450151057401812
matched_budget,all_common_oos,spatial_p0035_l000,0.0035,0.0,1369,662,,,,,,0.020656657464832757,0.011440763068579662,0.027129970220654942,0.05008645183068727,0.42900302114803623,0.21450151057401812
matched_budget,all_common_oos,spatial_p0035_l025,0.0035,0.25,1369,662,,,,,,0.02062745770681889,0.010905590578873636,0.027605219356648614,0.05008645183068727,0.4335347432024169,0.21450151057401812
matched_budget,all_common_oos,spatial_p0035_l050,0.0035,0.5,1369,662,,,,,,0.020846531928023264,0.011692403346642233,0.02805920262984446,0.05008645183068727,0.4259818731117825,0.21450151057401812
matched_budget,all_common_oos,spatial_p0035_l100,0.0035,1.0,1369,662,,,,,,0.02064507805191206,0.011166643995700665,0.027715090835896294,0.04998878523187791,0.43051359516616317,0.21601208459214502
matched_budget,all_common_oos,spatial_p0035_l200,0.0035,2.0,1369,662,,,,,,0.020820540869523726,0.011440763068579662,0.028451147932023635,0.05031206460882269,0.43051359516616317,0.2175226586102719
matched_budget,all_common_oos,spatial_p0035_l400,0.0035,4.0,1369,662,,,,,,0.02091977245165995,0.011602466483082163,0.028699217655980325,0.051066685573054646,0.42749244712990936,0.2175226586102719
matched_budget,all_common_oos,spatial_p0040_l000,0.004,0.0,1369,662,,,,,,0.020358697748939586,0.010781203305839537,0.026998205572840717,0.0495164982068922,0.42900302114803623,0.21450151057401812
matched_budget,all_common_oos,spatial_p0040_l025,0.004,0.25,1369,662,,,,,,0.020588510405395326,0.010905590578873636,0.027129970220654942,0.04998878523187791,0.43051359516616317,0.21450151057401812
matched_budget,all_common_oos,spatial_p0040_l050,0.004,0.5,1369,662,,,,,,0.020601374720763222,0.01083433669816214,0.027605219356648614,0.04998878523187791,0.43202416918429004,0.21299093655589124
matched_budget,all_common_oos,spatial_p0040_l100,0.004,1.0,1369,662,,,,,,0.020642454251838544,0.010905590578873636,0.027605219356648614,0.05008645183068727,0.43051359516616317,0.21299093655589124
matched_budget,all_common_oos,spatial_p0040_l200,0.004,2.0,1369,662,,,,,,0.020769817725831998,0.011166643995700665,0.02805920262984446,0.05008645183068727,0.43051359516616317,0.21601208459214502
matched_budget,all_common_oos,spatial_p0040_l400,0.004,4.0,1369,662,,,,,,0.020950017755229387,0.011692403346642233,0.028451147932023635,0.05091821333336713,0.42749244712990936,0.21450151057401812
matched_budget,all_common_oos,spatial_p0060_l000,0.006,0.0,1369,662,,,,,,0.019497285325958718,0.010905590578873636,0.026297208190151355,0.048334866484297176,0.43202416918429004,0.1933534743202417
matched_budget,all_common_oos,spatial_p0060_l025,0.006,0.25,1369,662,,,,,,0.019183094018440667,0.010428673022354618,0.026207250830078577,0.04832274081465938,0.4425981873111782,0.19939577039274925
matched_budget,all_common_oos,spatial_p0060_l050,0.006,0.5,1369,662,,,,,,0.019891161072867695,0.01083433669816214,0.026297208190151355,0.048765001104079636,0.43655589123867067,0.19788519637462235
matched_budget,all_common_oos,spatial_p0060_l100,0.006,1.0,1369,662,,,,,,0.019926864708540572,0.010905590578873636,0.026634019346243654,0.048765001104079636,0.43655589123867067,0.19788519637462235
matched_budget,all_common_oos,spatial_p0060_l200,0.006,2.0,1369,662,,,,,,0.019535990849102673,0.010556906531145716,0.02653166552227776,0.048765001104079636,0.4395770392749245,0.2039274924471299
matched_budget,all_common_oos,spatial_p0060_l400,0.006,4.0,1369,662,,,,,,0.019971139226915013,0.010905590578873636,0.02692066414451899,0.048765001104079636,0.42749244712990936,0.2054380664652568
matched_budget,all_common_oos,spatial_p0080_l000,0.008,0.0,1369,662,,,,,,0.01909948298231514,0.010678875285645484,0.025842422138793564,0.0475833526855477,0.4380664652567976,0.1797583081570997
matched_budget,all_common_oos,spatial_p0080_l025,0.008,0.25,1369,662,,,,,,0.018576973050951795,0.010342970463046997,0.024893172630266913,0.04742525281794622,0.44561933534743203,0.18429003021148035
matched_budget,all_common_oos,spatial_p0080_l050,0.008,0.5,1369,662,,,,,,0.01862649354462739,0.010498936706684336,0.024893172630266913,0.04740452763628439,0.44561933534743203,0.19184290030211482
matched_budget,all_common_oos,spatial_p0080_l100,0.008,1.0,1369,662,,,,,,0.01919529006288707,0.010905590578873636,0.026207250830078577,0.04835304410418967,0.4395770392749245,0.1933534743202417
matched_budget,all_common_oos,spatial_p0080_l200,0.008,2.0,1369,662,,,,,,0.019010800805229742,0.010678875285645484,0.025842422138793564,0.0475833526855477,0.4395770392749245,0.19486404833836857
matched_budget,all_common_oos,spatial_p0080_l400,0.008,4.0,1369,662,,,,,,0.019072296496239056,0.010428673022354618,0.02610004260148896,0.04835304410418967,0.44561933534743203,0.19637462235649547
matched_budget,all_common_oos,spatial_p0100_l000,0.01,0.0,1369,662,,,,,,0.01870052313559486,0.01064290747496155,0.02519885655325299,0.046235274162113614,0.42900302114803623,0.16314199395770393
matched_budget,all_common_oos,spatial_p0100_l025,0.01,0.25,1369,662,,,,,,0.019101177680445915,0.010846190134745082,0.025752537510883633,0.0475354322391764,0.42900302114803623,0.16767371601208458
matched_budget,all_common_oos,spatial_p0100_l050,0.01,0.5,1369,662,,,,,,0.01919353551776793,0.010846190134745082,0.025503118943231706,0.04742525281794622,0.42900302114803623,0.1661631419939577
matched_budget,all_common_oos,spatial_p0100_l100,0.01,1.0,1369,662,,,,,,0.019008543894133586,0.01064290747496155,0.025752537510883633,0.047558120391824124,0.4335347432024169,0.17371601208459214
matched_budget,all_common_oos,spatial_p0100_l200,0.01,2.0,1369,662,,,,,,0.01852383790764217,0.010781203305839537,0.025654998648308336,0.047143480003044934,0.43051359516616317,0.17673716012084592
matched_budget,all_common_oos,spatial_p0100_l400,0.01,4.0,1369,662,,,,,,0.019020955391214102,0.010781203305839537,0.025842422138793564,0.047558120391824124,0.4335347432024169,0.17673716012084592
matched_budget,all_common_oos,spatial_p0120_l000,0.012,0.0,1369,662,,,,,,0.017713080973899942,0.010498936706684336,0.02414761954561001,0.043400612140736886,0.4350453172205438,0.15861027190332327
matched_budget,all_common_oos,spatial_p0120_l025,0.012,0.25,1369,662,,,,,,0.017974697881951156,0.010389646328083812,0.024382932753245046,0.04384603753593361,0.4380664652567976,0.1646525679758308
matched_budget,all_common_oos,spatial_p0120_l050,0.012,0.5,1369,662,,,,,,0.017828029983852297,0.01079529696029402,0.024382932753245046,0.043418355003571,0.4259818731117825,0.15861027190332327
matched_budget,all_common_oos,spatial_p0120_l100,0.012,1.0,1369,662,,,,,,0.01828180094941193,0.01079529696029402,0.024893172630266913,0.04461716119044467,0.43202416918429004,0.1661631419939577
matched_budget,all_common_oos,spatial_p0120_l200,0.012,2.0,1369,662,,,,,,0.018151938688100715,0.010742995277284062,0.024893172630266913,0.04456086162854276,0.43202416918429004,0.16767371601208458
matched_budget,all_common_oos,spatial_p0120_l400,0.012,4.0,1369,662,,,,,,0.018710256200882784,0.01064290747496155,0.024893172630266913,0.046235274162113614,0.4350453172205438,0.17220543806646527
matched_budget,all_common_oos,spatial_p0150_l000,0.015,0.0,1369,662,,,,,,0.01802642330325388,0.010781203305839537,0.023960379847343782,0.04347860067519242,0.4199395770392749,0.14652567975830816
matched_budget,all_common_oos,spatial_p0150_l025,0.015,0.25,1369,662,,,,,,0.01824254189239038,0.010781203305839537,0.023978466753568517,0.0443743723285782,0.4244712990936556,0.14954682779456194
matched_budget,all_common_oos,spatial_p0150_l050,0.015,0.5,1369,662,,,,,,0.018172101979191443,0.010511055638002476,0.024001436473766236,0.04384603753593361,0.43051359516616317,0.1540785498489426
matched_budget,all_common_oos,spatial_p0150_l100,0.015,1.0,1369,662,,,,,,0.017914717775347155,0.010498936706684336,0.023816219293263774,0.043634353515438026,0.43051359516616317,0.15861027190332327
matched_budget,all_common_oos,spatial_p0150_l200,0.015,2.0,1369,662,,,,,,0.01812269899813446,0.010846190134745082,0.024001436473766236,0.043634353515438026,0.42900302114803623,0.1555891238670695
matched_budget,all_common_oos,spatial_p0150_l400,0.015,4.0,1369,662,,,,,,0.017698011329882142,0.01064290747496155,0.023797682554571098,0.04332944753391303,0.42900302114803623,0.1555891238670695
matched_budget,all_common_oos,spatial_p0200_l000,0.02,0.0,1369,662,,,,,,0.0173886194041076,0.01188790886282809,0.023797682554571098,0.040280652845308774,0.38821752265861026,0.12235649546827794
matched_budget,all_common_oos,spatial_p0200_l025,0.02,0.25,1369,662,,,,,,0.01675459956568391,0.011594055160345729,0.02369759003718397,0.0396238867141496,0.3972809667673716,0.13141993957703926
matched_budget,all_common_oos,spatial_p0200_l050,0.02,0.5,1369,662,,,,,,0.017105879450238608,0.01175956631577657,0.023124231283571495,0.03992911796402522,0.3972809667673716,0.12386706948640483
matched_budget,all_common_oos,spatial_p0200_l100,0.02,1.0,1369,662,,,,,,0.01706270855187821,0.01175956631577657,0.02369759003718397,0.04051057596360054,0.4003021148036254,0.13141993957703926
matched_budget,all_common_oos,spatial_p0200_l200,0.02,2.0,1369,662,,,,,,0.0175784077308344,0.011169746294087624,0.023448494582501922,0.04063590782289674,0.4108761329305136,0.13595166163141995
matched_budget,all_common_oos,spatial_p0200_l400,0.02,4.0,1369,662,,,,,,0.017647840202676273,0.01125363648737987,0.023797682554571098,0.04175693853187521,0.41389728096676737,0.13897280966767372
matched_budget,all_common_oos,spatial_p0250_l000,0.025,0.0,1369,662,,,,,,0.016992156484806953,0.012276629139557516,0.023797682554571098,0.0396238867141496,0.3731117824773414,0.11782477341389729
matched_budget,all_common_oos,spatial_p0250_l025,0.025,0.25,1369,662,,,,,,0.017181240951262524,0.012276629139557516,0.023960379847343782,0.040527938146033435,0.37462235649546827,0.11782477341389729
matched_budget,all_common_oos,spatial_p0250_l050,0.025,0.5,1369,662,,,,,,0.016544072642415746,0.01188790886282809,0.023124231283571495,0.0396238867141496,0.38972809667673713,0.12386706948640483
matched_budget,all_common_oos,spatial_p0250_l100,0.025,1.0,1369,662,,,,,,0.016776560938998458,0.01180299805343521,0.02360071186495022,0.040244453212517524,0.39274924471299094,0.12537764350453173
matched_budget,all_common_oos,spatial_p0250_l200,0.025,2.0,1369,662,,,,,,0.01648837747813346,0.01175956631577657,0.02301921621725217,0.0396238867141496,0.3987915407854985,0.1299093655589124
matched_budget,all_common_oos,spatial_p0250_l400,0.025,4.0,1369,662,,,,,,0.016771974727191368,0.01142618064803469,0.02301921621725217,0.040280652845308774,0.40181268882175225,0.13141993957703926
matched_budget,all_common_oos,spatial_p0300_l000,0.03,0.0,1369,662,,,,,,0.01775446391787866,0.013215047408798863,0.024479425973635838,0.0404374442336701,0.3610271903323263,0.11178247734138973
matched_budget,all_common_oos,spatial_p0300_l025,0.03,0.25,1369,662,,,,,,0.01769645778588351,0.013448783157801625,0.024656654364364927,0.0404374442336701,0.3564954682779456,0.11178247734138973
matched_budget,all_common_oos,spatial_p0300_l050,0.03,0.5,1369,662,,,,,,0.017510702189601005,0.013215047408798863,0.024871210978879676,0.0404374442336701,0.3595166163141994,0.11178247734138973
matched_budget,all_common_oos,spatial_p0300_l100,0.03,1.0,1369,662,,,,,,0.01754174945522718,0.012974184644712672,0.024079952605823185,0.040527938146033435,0.3640483383685801,0.11329305135951662
matched_budget,all_common_oos,spatial_p0300_l200,0.03,2.0,1369,662,,,,,,0.01716756727136183,0.013037394119654322,0.02414761954561001,0.040280652845308774,0.3685800604229607,0.11933534743202417
